Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000004654800973,72,72,9/2/23 7:17 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.22,1.80,0.00,15.02,false,9/2/23 7:18 PM,9/2/23 7:18 PM,00:00:57,In Store
3401 Harrisburg Boulevard Suite A,800000004654819801,73,73,9/2/23 7:18 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 7:18 PM,9/2/23 7:18 PM,00:00:12,In Store
3401 Harrisburg Boulevard Suite A,800000004654889958,75,75,9/2/23 7:18 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.10,0.00,6.61,false,9/2/23 7:25 PM,9/2/23 7:25 PM,00:06:17,In Store
3401 Harrisburg Boulevard Suite A,800000004654899530,74,74,9/2/23 7:18 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.71,0.00,0.00,7.71,false,9/2/23 7:19 PM,9/2/23 7:19 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000004654973241,76,76,9/2/23 7:20 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,9/2/23 7:21 PM,9/2/23 7:21 PM,00:01:12,In Store
3401 Harrisburg Boulevard Suite A,800000004655204435,77,77,9/2/23 7:24 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 7:24 PM,9/2/23 7:24 PM,00:00:57,In Store
3401 Harrisburg Boulevard Suite A,800000004655389723,78,78,9/2/23 7:26 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,0.00,0.00,13.24,false,9/2/23 7:28 PM,9/2/23 7:28 PM,00:02:21,In Store
3401 Harrisburg Boulevard Suite A,800000004655460672,80,80,9/2/23 7:28 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/2/23 7:29 PM,9/2/23 7:29 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000004655766865,79,79,9/2/23 7:27 PM,1,,Dining Room,,Dinner,,0.00,56.00,5.53,11.20,0.00,72.73,false,9/2/23 8:41 PM,9/2/23 8:41 PM,01:14:07,In Store
3401 Harrisburg Boulevard Suite A,800000004655854767,81,81,9/2/23 7:29 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.10,0.00,6.61,false,9/2/23 7:36 PM,9/2/23 7:36 PM,00:06:38,In Store
3401 Harrisburg Boulevard Suite A,800000004655993632,82,82,9/2/23 7:36 PM,1,,Dining Room,,Dinner,,0.00,27.00,2.77,0.00,0.00,29.77,false,9/2/23 7:39 PM,9/2/23 7:39 PM,00:02:30,In Store
3401 Harrisburg Boulevard Suite A,800000004656158517,84,84,9/2/23 7:39 PM,1,,Dining Room,,Dinner,,0.00,54.00,5.32,5.00,0.00,64.32,false,9/2/23 9:41 PM,9/2/23 9:41 PM,02:02:03,In Store
3401 Harrisburg Boulevard Suite A,800000004656230159,86,86,9/2/23 7:42 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.44,0.00,2.64,false,9/2/23 7:43 PM,9/2/23 7:43 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004656473620,87,87,9/2/23 7:43 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/2/23 7:47 PM,9/2/23 7:47 PM,00:03:59,In Store
3401 Harrisburg Boulevard Suite A,800000004656659957,88,88,9/2/23 7:48 PM,1,,Dining Room,,Dinner,,3.00,9.00,0.92,1.80,0.00,11.72,false,9/2/23 7:51 PM,9/2/23 7:51 PM,00:02:17,In Store
3401 Harrisburg Boulevard Suite A,800000004656709672,89,89,9/2/23 7:51 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.20,0.00,13.22,false,9/2/23 7:51 PM,9/2/23 7:51 PM,00:00:37,In Store
3401 Harrisburg Boulevard Suite A,800000004656852469,90,90,9/2/23 7:52 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.53,3.00,0.00,19.53,false,9/2/23 7:54 PM,9/2/23 7:54 PM,00:02:29,In Store
3401 Harrisburg Boulevard Suite A,800000004656904829,91,91,9/2/23 7:54 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/2/23 7:55 PM,9/2/23 7:55 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000004657073481,92,92,9/2/23 7:56 PM,1,,Dining Room,,Dinner,,3.25,9.75,1.00,0.00,0.00,10.75,false,9/2/23 7:58 PM,9/2/23 7:58 PM,00:02:01,In Store
3401 Harrisburg Boulevard Suite A,800000004657132201,93,93,9/2/23 7:58 PM,1,,Dining Room,,Dinner,,2.50,7.50,0.78,0.00,0.00,8.28,false,9/2/23 7:59 PM,9/2/23 7:59 PM,00:01:00,In Store
3401 Harrisburg Boulevard Suite A,800000004657159297,94,94,9/2/23 7:59 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,9/2/23 9:02 PM,9/2/23 9:02 PM,01:02:29,In Store
3401 Harrisburg Boulevard Suite A,800000004657244418,95,95,9/2/23 7:59 PM,1,,Dining Room,,Dinner,,6.00,18.00,1.84,0.00,0.00,19.84,false,9/2/23 8:01 PM,9/2/23 8:01 PM,00:01:53,In Store
3401 Harrisburg Boulevard Suite A,800000004657363718,97,97,9/2/23 8:02 PM,1,,Dining Room,,Dinner,,4.25,12.75,1.31,0.00,0.00,14.06,false,9/2/23 8:04 PM,9/2/23 8:04 PM,00:02:09,In Store
3401 Harrisburg Boulevard Suite A,800000004657560616,98,98,9/2/23 8:04 PM,1,,Dining Room,,Dinner,,12.00,36.00,3.67,7.20,0.00,46.87,false,9/2/23 8:08 PM,9/2/23 8:08 PM,00:04:04,In Store
3401 Harrisburg Boulevard Suite A,800000004657682052,100,100,9/2/23 8:09 PM,1,,Dining Room,,Dinner,,5.00,15.00,1.52,3.00,0.00,19.52,false,9/2/23 8:11 PM,9/2/23 8:11 PM,00:02:09,In Store
3401 Harrisburg Boulevard Suite A,800000004658149876,99,99,9/2/23 8:08 PM,1,,Dining Room,,Dinner,,6.50,19.50,2.00,5.20,0.00,26.70,false,9/2/23 8:20 PM,9/2/23 8:20 PM,00:11:48,In Store
3401 Harrisburg Boulevard Suite A,800000004658212327,102,102,9/2/23 8:21 PM,1,,Dining Room,,Dinner,,2.75,52.25,5.35,8.25,0.00,65.85,false,9/2/23 10:58 PM,9/2/23 10:58 PM,02:37:02,In Store
3401 Harrisburg Boulevard Suite A,800000004658283516,103,103,9/2/23 8:21 PM,1,,Dining Room,,Dinner,,0.00,39.00,3.59,10.00,0.00,52.59,false,9/2/23 9:42 PM,9/2/23 9:42 PM,01:20:48,In Store
3401 Harrisburg Boulevard Suite A,800000004658327851,105,105,9/2/23 8:23 PM,1,,Dining Room,,Dinner,,2.50,7.50,0.62,1.50,0.00,9.62,false,9/2/23 8:24 PM,9/2/23 8:24 PM,00:00:54,In Store
3401 Harrisburg Boulevard Suite A,800000004658398845,106,106,9/2/23 8:24 PM,1,,Dining Room,,Dinner,,2.00,6.00,0.62,1.60,0.00,8.22,false,9/2/23 8:25 PM,9/2/23 8:25 PM,00:01:06,In Store
3401 Harrisburg Boulevard Suite A,800000004658480715,107,107,9/2/23 8:26 PM,1,,Dining Room,,Dinner,,1.50,4.50,0.45,0.00,0.00,4.95,false,9/2/23 8:27 PM,9/2/23 8:27 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004658694807,108,108,9/2/23 8:30 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.67,5.72,0.00,34.39,false,9/2/23 8:33 PM,9/2/23 8:33 PM,00:03:04,In Store
3401 Harrisburg Boulevard Suite A,800000004658755257,109,109,9/2/23 8:30 PM,1,,Dining Room,,Dinner,,7.25,53.75,5.16,5.00,0.00,63.91,false,9/2/23 10:22 PM,9/2/23 10:22 PM,01:51:59,In Store
3401 Harrisburg Boulevard Suite A,800000004658791076,111,111,9/2/23 8:33 PM,1,,Dining Room,,Dinner,,1.25,3.75,0.39,1.00,0.00,5.14,false,9/2/23 11:16 PM,9/2/23 11:16 PM,02:43:27,In Store
3401 Harrisburg Boulevard Suite A,800000004658878813,113,113,9/2/23 8:35 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/2/23 8:36 PM,9/2/23 8:36 PM,00:00:41,In Store
3401 Harrisburg Boulevard Suite A,800000004658963904,114,114,9/2/23 8:36 PM,1,,Dining Room,,Dinner,,0.00,27.00,2.56,4.05,0.00,33.61,false,9/2/23 8:38 PM,9/2/23 8:38 PM,00:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000004659014385,115,115,9/2/23 8:38 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,4.80,0.00,31.26,false,9/2/23 9:55 PM,9/2/23 9:55 PM,01:16:52,In Store
3401 Harrisburg Boulevard Suite A,800000004659078430,116,116,9/2/23 8:40 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,9/2/23 8:41 PM,9/2/23 8:41 PM,00:01:10,In Store
3401 Harrisburg Boulevard Suite A,800000004659367138,118,118,9/2/23 8:43 PM,1,,Dining Room,,Dinner,,4.00,12.00,1.23,0.00,0.00,13.23,false,9/2/23 8:47 PM,9/2/23 8:47 PM,00:03:33,In Store
3401 Harrisburg Boulevard Suite A,800000004659382740,117,117,9/2/23 8:41 PM,1,,Dining Room,,Dinner,,0.00,31.00,3.19,6.20,0.00,40.39,false,9/2/23 9:21 PM,9/2/23 9:21 PM,00:40:19,In Store
3401 Harrisburg Boulevard Suite A,800000004659406540,119,119,9/2/23 8:47 PM,1,,Dining Room,,Dinner,,5.00,15.00,1.24,4.40,0.00,20.64,false,9/2/23 8:48 PM,9/2/23 8:48 PM,00:00:57,In Store
3401 Harrisburg Boulevard Suite A,800000004659586530,120,120,9/2/23 8:50 PM,1,,Dining Room,,Dinner,,7.50,22.50,2.18,3.00,0.00,27.68,false,9/2/23 10:45 PM,9/2/23 10:45 PM,01:54:26,In Store
3401 Harrisburg Boulevard Suite A,800000004659695124,121,121,9/2/23 8:53 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,9/2/23 8:55 PM,9/2/23 8:55 PM,00:02:00,In Store
3401 Harrisburg Boulevard Suite A,800000004659799539,123,123,9/2/23 8:57 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/2/23 8:58 PM,9/2/23 8:58 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000004659839117,122,122,9/2/23 8:55 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,1.95,0.00,16.28,false,9/2/23 9:02 PM,9/2/23 9:02 PM,00:06:24,In Store
3401 Harrisburg Boulevard Suite A,800000004660174484,125,125,9/2/23 9:06 PM,1,,Dining Room,,Dinner,,11.38,0.62,0.07,0.00,0.00,0.69,false,9/2/23 9:08 PM,9/2/23 9:08 PM,00:01:27,In Store
3401 Harrisburg Boulevard Suite A,800000004660219650,126,126,9/2/23 9:08 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.64,0.00,15.87,false,9/2/23 9:08 PM,9/2/23 9:08 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004660241690,127,127,9/2/23 9:08 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,9/2/23 9:16 PM,9/2/23 9:16 PM,00:07:08,In Store
3401 Harrisburg Boulevard Suite A,800000004660704250,128,128,9/2/23 9:21 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,9/2/23 9:21 PM,9/2/23 9:21 PM,00:00:35,In Store
3401 Harrisburg Boulevard Suite A,800000004660787803,129,129,9/2/23 9:23 PM,1,,Dining Room,,Dinner,,4.50,13.50,1.24,3.00,0.00,17.74,false,9/2/23 10:51 PM,9/2/23 10:51 PM,01:28:06,In Store
3401 Harrisburg Boulevard Suite A,800000004660909716,130,130,9/2/23 9:25 PM,1,,Dining Room,,Dinner,,4.50,13.50,1.40,0.00,0.00,14.90,false,9/2/23 9:27 PM,9/2/23 9:27 PM,00:02:01,In Store
3401 Harrisburg Boulevard Suite A,800000004660944970,131,131,9/2/23 9:27 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,9/2/23 9:28 PM,9/2/23 9:28 PM,00:00:56,In Store
3401 Harrisburg Boulevard Suite A,800000004660966694,132,132,9/2/23 9:28 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,2.00,0.00,12.82,false,9/2/23 9:29 PM,9/2/23 9:29 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000004660985471,133,133,9/2/23 9:29 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,9/2/23 9:30 PM,9/2/23 9:30 PM,00:00:56,In Store
3401 Harrisburg Boulevard Suite A,800000004661033847,134,134,9/2/23 9:30 PM,1,,Dining Room,,Dinner,,15.10,20.90,2.14,5.40,0.00,28.44,false,9/2/23 9:31 PM,9/2/23 9:31 PM,00:01:15,In Store
3401 Harrisburg Boulevard Suite A,800000004661276527,135,135,9/2/23 9:35 PM,1,,Dining Room,,Dinner,,12.50,37.50,3.85,0.00,0.00,41.35,false,9/2/23 10:20 PM,9/2/23 10:20 PM,00:44:15,In Store
3401 Harrisburg Boulevard Suite A,800000004661434014,138,138,9/2/23 9:43 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/2/23 9:46 PM,9/2/23 9:46 PM,00:02:51,In Store
3401 Harrisburg Boulevard Suite A,800000004661570647,139,139,9/2/23 9:47 PM,1,,Dining Room,,Dinner,,0.00,21.00,1.95,0.00,0.00,22.95,false,9/2/23 9:48 PM,9/2/23 9:48 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000004661635220,140,140,9/2/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,21.00,2.15,3.15,0.00,26.30,false,9/2/23 11:01 PM,9/2/23 11:01 PM,01:12:07,In Store
3401 Harrisburg Boulevard Suite A,800000004661701082,141,141,9/2/23 9:50 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.05,3.30,0.00,27.35,false,9/2/23 9:52 PM,9/2/23 9:52 PM,00:02:33,In Store
3401 Harrisburg Boulevard Suite A,800000004661747068,143,143,9/2/23 9:52 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,50.00,0.00,62.13,false,9/2/23 9:54 PM,9/2/23 9:54 PM,00:01:51,In Store
3401 Harrisburg Boulevard Suite A,800000004662345302,144,144,9/2/23 10:03 PM,1,,Dining Room,,Dinner,,3.25,9.75,1.00,2.86,0.00,13.61,false,9/2/23 10:15 PM,9/2/23 10:15 PM,00:12:24,In Store
3401 Harrisburg Boulevard Suite A,800000004662379068,145,145,9/2/23 10:16 PM,1,,Dining Room,,Dinner,,3.00,9.00,0.92,1.80,0.00,11.72,false,9/2/23 10:17 PM,9/2/23 10:17 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000004662404661,146,146,9/2/23 10:17 PM,1,,Dining Room,,Dinner,,1.25,3.75,0.39,1.10,0.00,5.24,false,9/2/23 10:18 PM,9/2/23 10:18 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000004662482936,147,147,9/2/23 10:20 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 10:21 PM,9/2/23 10:21 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000004662544766,148,148,9/2/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/2/23 10:23 PM,9/2/23 10:23 PM,00:01:07,In Store
3401 Harrisburg Boulevard Suite A,800000004662576723,149,149,9/2/23 10:24 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 10:25 PM,9/2/23 10:25 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004662609027,150,150,9/2/23 10:24 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 10:26 PM,9/2/23 10:26 PM,00:01:19,In Store
3401 Harrisburg Boulevard Suite A,800000004662639539,151,151,9/2/23 10:26 PM,1,,Dining Room,,Dinner,,0.00,34.00,3.49,5.10,0.00,42.59,false,9/2/23 10:28 PM,9/2/23 10:28 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004662684772,142,142,9/2/23 9:50 PM,1,,Dining Room,,Dinner,,0.00,36.00,3.69,7.20,0.00,46.89,false,9/2/23 10:34 PM,9/2/23 10:34 PM,00:44:07,In Store
3401 Harrisburg Boulevard Suite A,800000004662685514,152,152,9/2/23 10:29 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/2/23 10:30 PM,9/2/23 10:30 PM,00:00:59,In Store
3401 Harrisburg Boulevard Suite A,800000004662784291,153,153,9/2/23 10:31 PM,1,,Dining Room,,Dinner,,4.50,13.50,1.40,2.70,0.00,17.60,false,9/2/23 10:33 PM,9/2/23 10:33 PM,00:02:07,In Store
3401 Harrisburg Boulevard Suite A,800000004662813202,154,154,9/2/23 10:33 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,9/2/23 10:35 PM,9/2/23 10:35 PM,00:01:34,In Store
3401 Harrisburg Boulevard Suite A,800000004662848739,155,155,9/2/23 10:35 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/2/23 10:36 PM,9/2/23 10:36 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000004662885921,156,156,9/2/23 10:36 PM,1,,Dining Room,,Dinner,,0.00,129.00,13.22,19.35,0.00,161.57,false,9/2/23 10:38 PM,9/2/23 10:38 PM,00:01:53,In Store
3401 Harrisburg Boulevard Suite A,800000004662909894,157,157,9/2/23 10:38 PM,1,,Dining Room,,Dinner,,1.25,3.75,0.39,1.00,0.00,5.14,false,9/2/23 10:41 PM,9/2/23 10:41 PM,00:02:50,In Store
3401 Harrisburg Boulevard Suite A,800000004662942995,158,158,9/2/23 10:40 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/2/23 10:47 PM,9/2/23 10:47 PM,00:07:27,In Store
3401 Harrisburg Boulevard Suite A,800000004662966078,159,159,9/2/23 10:41 PM,1,,Dining Room,,Dinner,,3.75,11.25,1.15,2.25,0.00,14.65,false,9/2/23 10:42 PM,9/2/23 10:42 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000004663003507,160,160,9/2/23 10:42 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/2/23 10:43 PM,9/2/23 10:43 PM,00:01:23,In Store
3401 Harrisburg Boulevard Suite A,800000004671643128,1,1,9/3/23 12:14 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.32,0.00,7.94,false,9/3/23 12:15 PM,9/3/23 12:15 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000004671865561,2,2,9/3/23 12:20 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/3/23 12:20 PM,9/3/23 12:20 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000004672041613,3,3,9/3/23 12:24 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/3/23 12:24 PM,9/3/23 12:24 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000004673300607,4,4,9/3/23 12:54 PM,1,,Dining Room,,,,6.00,0.00,0.00,0.00,0.00,0.00,false,9/3/23 12:55 PM,9/3/23 12:55 PM,00:01:12,In Store
3401 Harrisburg Boulevard Suite A,800000004673416430,5,5,9/3/23 12:56 PM,1,,Dining Room,,,,0.00,53.00,5.43,10.60,0.00,69.03,false,9/3/23 4:15 PM,9/3/23 4:15 PM,03:19:11,In Store
3401 Harrisburg Boulevard Suite A,800000004673458174,6,6,9/3/23 12:57 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/3/23 12:59 PM,9/3/23 12:59 PM,00:01:24,In Store
3401 Harrisburg Boulevard Suite A,800000004673491981,8,8,9/3/23 12:59 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/3/23 12:59 PM,9/3/23 12:59 PM,00:00:28,In Store
3401 Harrisburg Boulevard Suite A,800000004673576217,9,9,9/3/23 1:00 PM,1,,Dining Room,,,,2.00,51.00,5.23,10.60,0.00,66.83,false,9/3/23 4:22 PM,9/3/23 4:22 PM,03:21:42,In Store
