Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000003901560509,52,52,8/5/23 7:01 PM,1,,Dining Room,,Dinner,,0.00,77.00,7.89,0.00,0.00,84.89,false,8/5/23 7:36 PM,8/5/23 7:36 PM,00:34:51,In Store
3401 Harrisburg Boulevard Suite A,800000003901669889,57,57,8/5/23 7:11 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,1.00,0.00,18.64,false,8/5/23 7:12 PM,8/5/23 7:12 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000003901902433,58,58,8/5/23 7:12 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,0.00,0.00,11.02,false,8/5/23 7:16 PM,8/5/23 7:16 PM,00:03:58,In Store
3401 Harrisburg Boulevard Suite A,800000003902227852,59,59,8/5/23 7:17 PM,1,,Dining Room,,Dinner,,0.00,54.00,5.54,8.10,0.00,67.64,false,8/5/23 7:21 PM,8/5/23 7:21 PM,00:04:12,In Store
3401 Harrisburg Boulevard Suite A,800000003903089034,61,61,8/5/23 7:35 PM,1,,Dining Room,,Dinner,,0.00,42.00,4.31,8.40,0.00,54.71,false,8/5/23 8:25 PM,8/5/23 8:25 PM,00:50:04,In Store
3401 Harrisburg Boulevard Suite A,800000003903221522,62,62,8/5/23 7:36 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.67,5.20,0.00,33.87,false,8/5/23 8:26 PM,8/5/23 8:26 PM,00:50:36,In Store
3401 Harrisburg Boulevard Suite A,800000003903571981,65,65,8/5/23 7:42 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,7.00,0.00,31.26,false,8/5/23 8:28 PM,8/5/23 8:28 PM,00:45:58,In Store
3401 Harrisburg Boulevard Suite A,800000003904304090,67,67,8/5/23 7:46 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.60,0.00,10.42,false,8/5/23 8:05 PM,8/5/23 8:05 PM,00:18:32,In Store
3401 Harrisburg Boulevard Suite A,800000003906313037,72,72,8/5/23 8:37 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.52,8.80,0.00,57.32,false,8/5/23 8:39 PM,8/5/23 8:39 PM,00:01:26,In Store
3401 Harrisburg Boulevard Suite A,800000003906319263,71,71,8/5/23 8:37 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.60,0.00,10.42,false,8/5/23 11:00 PM,8/5/23 11:00 PM,02:22:58,In Store
3401 Harrisburg Boulevard Suite A,800000003906383870,73,73,8/5/23 8:40 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/5/23 8:41 PM,8/5/23 8:41 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000003906466599,74,74,8/5/23 8:41 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,0.00,0.00,11.02,false,8/5/23 8:42 PM,8/5/23 8:42 PM,00:01:30,In Store
3401 Harrisburg Boulevard Suite A,800000003907336309,75,75,8/5/23 9:00 PM,1,,Dining Room,,Dinner,,0.00,41.00,4.20,8.20,0.00,53.40,false,8/5/23 9:33 PM,8/5/23 9:33 PM,00:32:40,In Store
3401 Harrisburg Boulevard Suite A,800000003907635618,77,77,8/5/23 9:09 PM,1,,Dining Room,,Dinner,,0.00,90.00,8.60,18.00,0.00,116.60,false,8/5/23 10:31 PM,8/5/23 10:31 PM,01:21:42,In Store
3401 Harrisburg Boulevard Suite A,800000003907672610,76,76,8/5/23 9:08 PM,1,,Dining Room,,Dinner,,0.00,20.00,1.64,9.00,0.00,30.64,false,8/5/23 10:34 PM,8/5/23 10:34 PM,01:25:19,In Store
3401 Harrisburg Boulevard Suite A,800000003907777137,79,79,8/5/23 9:12 PM,1,,Dining Room,,Dinner,,0.00,94.00,9.42,18.80,0.00,122.22,false,8/5/23 10:43 PM,8/5/23 10:43 PM,01:30:20,In Store
3401 Harrisburg Boulevard Suite A,800000003907961771,80,80,8/5/23 9:15 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.56,0.00,0.00,27.56,false,8/5/23 9:20 PM,8/5/23 9:20 PM,00:05:02,In Store
3401 Harrisburg Boulevard Suite A,800000003908573206,81,81,8/5/23 9:34 PM,1,,Dining Room,,Dinner,,0.00,64.00,6.34,10.00,0.00,80.34,false,8/5/23 10:57 PM,8/5/23 10:57 PM,01:23:04,In Store
3401 Harrisburg Boulevard Suite A,800000003909566262,84,84,8/5/23 10:07 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,6.60,0.00,39.68,false,8/5/23 10:15 PM,8/5/23 10:15 PM,00:07:59,In Store
3401 Harrisburg Boulevard Suite A,800000003909704011,83,83,8/5/23 9:44 PM,1,,Dining Room,,Dinner,,0.00,39.00,4.01,7.80,0.00,50.81,false,8/5/23 10:52 PM,8/5/23 10:52 PM,01:07:28,In Store
3401 Harrisburg Boulevard Suite A,800000003910140346,85,85,8/5/23 10:15 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/5/23 10:33 PM,8/5/23 10:33 PM,,In Store
3401 Harrisburg Boulevard Suite A,800000003910439639,88,88,8/5/23 10:45 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/5/23 10:46 PM,8/5/23 10:46 PM,00:01:02,In Store
3401 Harrisburg Boulevard Suite A,800000003917313263,1,1,8/6/23 11:37 AM,1,,Dining Room,,,,0.00,90.00,7.99,18.00,0.00,115.99,false,8/6/23 1:29 PM,8/6/23 1:29 PM,01:51:58,In Store
3401 Harrisburg Boulevard Suite A,800000003918649963,2,2,8/6/23 12:13 PM,1,,Dining Room,,,,0.00,9.00,0.93,0.00,0.00,9.93,false,8/6/23 12:19 PM,8/6/23 12:19 PM,00:05:37,In Store
3401 Harrisburg Boulevard Suite A,800000003920890877,4,4,8/6/23 1:09 PM,1,,Dining Room,,,,0.00,41.00,4.20,0.00,0.00,45.20,false,8/6/23 1:10 PM,8/6/23 1:10 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000003921143110,5,5,8/6/23 1:16 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/6/23 1:16 PM,8/6/23 1:16 PM,,In Store
3401 Harrisburg Boulevard Suite A,800000003921372272,6,6,8/6/23 1:21 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.32,0.00,7.94,false,8/6/23 1:23 PM,8/6/23 1:23 PM,00:01:13,In Store
3401 Harrisburg Boulevard Suite A,800000003922399548,7,7,8/6/23 1:29 PM,1,,Dining Room,,,,0.00,25.00,2.56,3.00,0.00,30.56,false,8/6/23 1:55 PM,8/6/23 1:55 PM,00:26:33,In Store
3401 Harrisburg Boulevard Suite A,800000003923178997,8,8,8/6/23 2:09 PM,1,,Dining Room,,,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/6/23 2:10 PM,8/6/23 2:10 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000003923413554,9,9,8/6/23 2:15 PM,1,,Dining Room,,,,0.00,19.00,1.94,0.00,0.00,20.94,false,8/6/23 2:19 PM,8/6/23 2:19 PM,00:04:12,In Store
3401 Harrisburg Boulevard Suite A,800000003923559058,10,10,8/6/23 2:19 PM,1,,Dining Room,,,,0.00,15.00,1.54,0.00,0.00,16.54,false,8/6/23 2:20 PM,8/6/23 2:20 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000003923703007,11,11,8/6/23 2:23 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/6/23 2:24 PM,8/6/23 2:24 PM,00:00:44,In Store
3401 Harrisburg Boulevard Suite A,800000003924948453,12,12,8/6/23 2:58 PM,1,,Dining Room,,,,0.00,10.00,0.82,2.00,0.00,12.82,false,8/6/23 2:59 PM,8/6/23 2:59 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000003925032209,13,13,8/6/23 3:00 PM,1,,Dining Room,,,,0.00,14.00,1.44,0.00,0.00,15.44,false,8/6/23 3:01 PM,8/6/23 3:01 PM,00:01:02,In Store
3401 Harrisburg Boulevard Suite A,800000003925227064,14,14,8/6/23 3:06 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.75,0.00,6.26,false,8/6/23 3:07 PM,8/6/23 3:07 PM,00:00:24,In Store
3401 Harrisburg Boulevard Suite A,800000003925703149,15,15,8/6/23 3:20 PM,1,,Dining Room,,,,0.00,11.00,1.13,1.65,0.00,13.78,false,8/6/23 3:20 PM,8/6/23 3:20 PM,00:00:44,In Store
3401 Harrisburg Boulevard Suite A,800000003926526067,16,16,8/6/23 3:21 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/6/23 3:49 PM,8/6/23 3:49 PM,00:27:44,In Store
3401 Harrisburg Boulevard Suite A,800000003927153312,18,18,8/6/23 4:01 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/6/23 4:07 PM,8/6/23 4:07 PM,00:05:27,In Store
3401 Harrisburg Boulevard Suite A,800000003928127560,20,20,8/6/23 4:27 PM,1,,Dining Room,,,,9.00,27.00,2.76,7.20,0.00,36.96,false,8/6/23 5:07 PM,8/6/23 5:07 PM,00:40:09,In Store
3401 Harrisburg Boulevard Suite A,800000003930214871,19,19,8/6/23 4:23 PM,1,,Dining Room,,,,0.00,16.00,1.64,0.00,0.00,17.64,false,8/6/23 5:21 PM,8/6/23 5:21 PM,00:58:04,In Store
3401 Harrisburg Boulevard Suite A,800000003930326123,21,21,8/6/23 5:07 PM,1,,Dining Room,,,,2.50,7.50,0.78,0.00,0.00,8.28,false,8/6/23 5:21 PM,8/6/23 5:21 PM,00:13:30,In Store
3401 Harrisburg Boulevard Suite A,800000003932250275,6001,6001,8/6/23 5:22 PM,1,,Dining Room,,,,0.00,36.00,3.70,10.00,0.00,49.70,false,8/6/23 6:36 PM,8/6/23 6:36 PM,01:14:34,In Store
3401 Harrisburg Boulevard Suite A,800000003933837891,23,23,8/6/23 6:49 PM,1,,Dining Room,,Dinner,,0.00,80.00,7.18,16.00,0.00,103.18,false,8/6/23 8:12 PM,8/6/23 8:12 PM,01:22:48,In Store
3401 Harrisburg Boulevard Suite A,800000003933849853,22,22,8/6/23 6:45 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,1.80,0.00,15.04,false,8/6/23 6:55 PM,8/6/23 6:55 PM,00:09:59,In Store
3401 Harrisburg Boulevard Suite A,800000003934301349,24,24,8/6/23 6:57 PM,1,,Dining Room,,Dinner,,0.00,21.00,2.15,0.00,0.00,23.15,false,8/6/23 7:02 PM,8/6/23 7:02 PM,00:04:52,In Store
3401 Harrisburg Boulevard Suite A,800000003934439643,25,25,8/6/23 7:02 PM,1,,Dining Room,,Dinner,,0.00,33.00,3.37,4.95,0.00,41.32,false,8/6/23 7:06 PM,8/6/23 7:06 PM,00:04:30,In Store
3401 Harrisburg Boulevard Suite A,800000003934752189,26,26,8/6/23 7:14 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.00,0.00,6.51,false,8/6/23 7:40 PM,8/6/23 7:40 PM,00:25:29,In Store
3401 Harrisburg Boulevard Suite A,800000003935281129,28,28,8/6/23 7:29 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.37,5.06,0.00,30.43,false,8/6/23 7:32 PM,8/6/23 7:32 PM,00:02:46,In Store
3401 Harrisburg Boulevard Suite A,800000003935382450,29,29,8/6/23 7:32 PM,1,,Dining Room,,Dinner,,6.90,16.10,1.63,20.00,0.00,37.73,false,8/6/23 7:34 PM,8/6/23 7:34 PM,00:01:59,In Store
3401 Harrisburg Boulevard Suite A,800000003935463924,30,30,8/6/23 7:35 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.84,8.00,0.00,27.84,false,8/6/23 9:51 PM,8/6/23 9:51 PM,02:15:53,In Store
3401 Harrisburg Boulevard Suite A,800000003937561715,33,33,8/6/23 8:12 PM,1,,Dining Room,,Dinner,,0.00,60.00,6.15,12.00,0.00,78.15,false,8/6/23 10:34 PM,8/6/23 10:34 PM,02:21:59,In Store
3401 Harrisburg Boulevard Suite A,800000003937990757,34,34,8/6/23 8:56 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,5.00,0.00,7.20,false,8/6/23 9:21 PM,8/6/23 9:21 PM,00:24:43,In Store
3401 Harrisburg Boulevard Suite A,800000003938750149,35,35,8/6/23 10:08 PM,1,,Dining Room,,Dinner,,0.00,39.00,3.99,0.00,0.00,42.99,false,8/6/23 11:01 PM,8/6/23 11:01 PM,00:53:29,In Store
3401 Harrisburg Boulevard Suite A,800000003941846151,1,1,8/7/23 11:01 AM,1,,Dining Room,,,,0.00,5.00,0.51,1.00,0.00,6.51,false,8/7/23 11:06 AM,8/7/23 11:06 AM,00:05:27,In Store
3401 Harrisburg Boulevard Suite A,800000003944666595,2,2,8/7/23 11:57 AM,1,,Dining Room,,,,0.00,30.00,3.08,6.00,0.00,39.08,false,8/7/23 12:00 PM,8/7/23 12:00 PM,00:03:23,In Store
3401 Harrisburg Boulevard Suite A,800000003945743185,3,3,8/7/23 12:46 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/7/23 12:46 PM,8/7/23 12:46 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000003945757082,5,5,8/7/23 12:46 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/7/23 12:47 PM,8/7/23 12:47 PM,00:00:09,In Store
